longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.587649,0.181722,0.647059,0.0532072,0.0588144,0.0337453,0.0623253,0.329664,212300,0.25
0.586653,0.180659,0.196078,0.13635,0.179857,0.077917,0.169873,0.231611,170700,0.25
0.585657,0.181722,0.392157,0.0684165,0.0738672,0.0371927,0.0748232,0.278741,238900,0.25
0.585657,0.180659,0.352941,0.061117,0.102421,0.0519073,0.101957,0.124909,255400,0.25
0.584661,0.180659,0.607843,0.0666107,0.0637803,0.0359315,0.0679165,0.424394,267600,0.25
0.583665,0.181722,0.568627,0.0729691,0.0727809,0.0373329,0.0751521,0.311947,253900,0.25
0.583665,0.180659,0.666667,0.068798,0.0690565,0.0342218,0.0730143,0.330616,244200,0.25
0.583665,0.180659,0.647059,0.0500788,0.0488827,0.0256173,0.0503207,0.385967,262300,0.25
0.582669,0.181722,0.607843,0.0592858,0.060211,0.0270747,0.0542674,0.297686,241100,0.25
0.582669,0.181722,0.607843,0.0612696,0.0588144,0.0290647,0.0564052,0.390002,257300,0.25
0.582669,0.180659,0.647059,0.0669414,0.0637803,0.0311388,0.0693965,0.375181,315300,0.25
0.582669,0.179596,0.490196,0.0783356,0.0887647,0.0444799,0.0962013,0.277017,319000,0.25
0.583665,0.179596,0.607843,0.11117,0.105835,0.0570924,0.113797,0.328747,242300,0.25
0.583665,0.178533,0.568627,0.0446106,0.0485723,0.0251128,0.0471962,0.312589,238200,0.25
0.585657,0.179596,0.411765,0.21232,0.421477,0.255949,0.403059,0.137991,160000,0.25
0.584661,0.179596,0.666667,0.0498754,0.0479516,0.0256734,0.0486762,0.293679,258600,0.25
0.584661,0.179596,0.568627,0.0447632,0.040658,0.021245,0.047854,0.415643,273100,0.25
0.584661,0.179596,0.54902,0.0852536,0.109559,0.0490204,0.106726,0.279203,239900,0.25
0.586653,0.179596,0.372549,0.117173,0.232464,0.149836,0.226279,0.152563,169400,0.25
0.586653,0.179596,0.294118,0.161148,0.274209,0.132151,0.268212,0.173708,154600,0.25
0.589641,0.181722,0.72549,0.0233735,0.0369336,0.0285882,0.0394672,0.203549,151900,0.25
0.590637,0.180659,0.686275,0.0299863,0.0339851,0.0216374,0.0356849,0.29123,183800,0.25
0.589641,0.180659,0.686275,0.0377944,0.0484171,0.0341377,0.0485118,0.242817,171400,0.25
0.590637,0.180659,0.666667,0.0382776,0.0434513,0.0286443,0.0468673,0.28161,177200,0.25
0.591633,0.179596,0.666667,0.0260441,0.0301055,0.0210208,0.0302582,0.282134,179200,0.25
0.591633,0.180659,0.72549,0.0124116,0.0155183,0.011183,0.0162802,0.181039,175900,0.25
0.588645,0.182784,0.647059,0.027977,0.0327436,0.0265142,0.0346982,0.246845,165100,0.25
0.588645,0.182784,0.529412,0.0273412,0.0445376,0.03851,0.0480184,0.235638,153900,0.25
0.589641,0.181722,0.607843,0.0618292,0.0856611,0.0648841,0.0873212,0.216445,159300,0.25
0.588645,0.182784,0.647059,0.00821507,0.0091558,0.0120519,0.0134846,0.345685,174300,0.25
0.588645,0.181722,0.666667,0.0402106,0.0501241,0.0414249,0.0575563,0.220694,176000,0.25
0.587649,0.181722,0.392157,0.0544534,0.0875233,0.0504498,0.0815655,0.240231,162500,0.25
0.587649,0.180659,0.196078,0.2302,0.340161,0.1988,0.334978,0.207466,136500,0.25
0.587649,0.179596,0.27451,0.145887,0.274053,0.129404,0.259826,0.128171,157600,0.25
0.587649,0.180659,0.117647,0.0838547,0.12306,0.0655848,0.106233,0.178384,205900,0.25
0.588645,0.181722,0.627451,0.0284602,0.0356921,0.0290087,0.038645,0.303161,173700,0.25
0.589641,0.180659,0.666667,0.0359632,0.0403476,0.0278035,0.044565,0.22168,178700,0.25
0.589641,0.180659,0.666667,0.0377944,0.0453135,0.0310827,0.0471962,0.273713,182500,0.25
0.588645,0.180659,0.686275,0.042169,0.0465549,0.0342498,0.0503207,0.247935,184000,0.25
0.588645,0.180659,0.666667,0.0595656,0.0673495,0.0428263,0.0654498,0.222418,178200,0.25
0.590637,0.179596,0.627451,0.0629737,0.0707635,0.0438353,0.0731788,0.356064,186700,0.25
0.590637,0.178533,0.54902,0.0459077,0.049969,0.0345021,0.050814,0.336326,233000,0.25
0.589641,0.179596,0.666667,0.0520627,0.0603662,0.0359595,0.0631475,0.271948,181500,0.25
0.589641,0.180659,0.686275,0.0350221,0.0409683,0.0250287,0.0402894,0.288465,183800,0.25
0.590637,0.179596,0.647059,0.0393713,0.0431409,0.0282519,0.0471962,0.278451,189000,0.25
0.589641,0.179596,0.666667,0.0311053,0.0352266,0.0200959,0.0378227,0.200094,176500,0.25
0.589641,0.179596,0.705882,0.0441274,0.0571074,0.0296533,0.0583786,0.238728,173700,0.25
0.589641,0.180659,0.705882,0.0324788,0.0372439,0.0275792,0.0381516,0.241776,172700,0.25
0.588645,0.179596,0.686275,0.0439493,0.0599007,0.0307183,0.0578852,0.243921,183100,0.25
0.589641,0.178533,0.647059,0.0403378,0.0557107,0.0301858,0.0557474,0.217935,184600,0.25
0.588645,0.178533,0.784314,0.0261458,0.033054,0.0185263,0.0365072,0.228162,183800,0.25
0.588645,0.178533,0.745098,0.0388372,0.0532278,0.0255052,0.0514718,0.194832,178200,0.25
0.588645,0.179596,0.823529,0.0573529,0.0664184,0.0396592,0.072521,0.277782,181800,0.25
0.586653,0.178533,0.666667,0.0581413,0.0955928,0.0621934,0.0929123,0.146895,170700,0.25
0.586653,0.178533,0.745098,0.0380996,0.0515208,0.0278876,0.0506496,0.238797,168200,0.25
0.586653,0.178533,0.588235,0.0522661,0.0931099,0.0670983,0.0950502,0.163522,184400,0.25
0.587649,0.178533,0.45098,0.0874917,0.181099,0.129544,0.180234,0.108274,183000,0.25
0.587649,0.179596,0.470588,0.111679,0.212291,0.105889,0.208189,0.143681,183700,0.25
0.587649,0.178533,0.137255,0.0663055,0.121819,0.0504498,0.114126,0.156653,185700,0.25
0.586653,0.179596,0.352941,0.251793,0.43653,0.204714,0.437264,0.143798,145400,0.25
0.588645,0.178533,0.686275,0.0302406,0.0411235,0.0200398,0.0406183,0.204225,178800,0.25
0.588645,0.177471,0.705882,0.0422961,0.0518312,0.0282519,0.0562407,0.301403,185100,0.25
0.588645,0.177471,0.784314,0.0365736,0.0502793,0.028336,0.0527874,0.163798,168600,0.25
0.588645,0.178533,0.784314,0.0401852,0.0617629,0.0324,0.0619964,0.16035,168600,0.25
0.589641,0.178533,0.647059,0.0584465,0.0664184,0.040472,0.0746588,0.2597,233700,0.25
0.589641,0.177471,0.313725,0.0932143,0.187461,0.0737969,0.173162,0.132764,175500,0.25
0.589641,0.178533,0.686275,0.0348441,0.0456238,0.0216094,0.0501562,0.218059,187300,0.25
0.592629,0.178533,0.823529,0.0309782,0.0342955,0.0203481,0.0376583,0.216845,186300,0.25
0.592629,0.177471,0.568627,0.0623379,0.0842644,0.0490485,0.0830456,0.17106,191500,0.25
0.591633,0.177471,0.666667,0.0562847,0.0710739,0.0445921,0.0731788,0.242535,193200,0.25
0.592629,0.177471,0.862745,0.0246706,0.027933,0.0154433,0.0305871,0.297892,181300,0.25
0.592629,0.178533,0.686275,0.064983,0.0836437,0.043527,0.0805789,0.217873,183800,0.25
0.592629,0.179596,0.705882,0.035658,0.0411235,0.0248325,0.0448939,0.241721,190000,0.25
0.594622,0.181722,0.72549,0.0249504,0.0285537,0.0142941,0.0277915,0.302182,231500,0.25
0.595618,0.180659,0.764706,0.0325805,0.0380199,0.0165644,0.038645,0.249114,229200,0.25
0.595618,0.179596,0.607843,0.0366753,0.0490379,0.0329045,0.0509785,0.213797,164600,0.25
0.595618,0.178533,0.313725,0.0453991,0.0716946,0.0467502,0.0735076,0.210494,151500,0.25
0.594622,0.180659,0.72549,0.00312834,0.00636251,0.00168166,0.00460451,0.059275,158300,0.25
0.592629,0.180659,0.666667,0.0648558,0.0844196,0.0517671,0.0825522,0.29483,179500,0.25
0.593625,0.179596,0.333333,0.0865507,0.128802,0.084027,0.130571,0.172991,181900,0.25
0.593625,0.179596,0.823529,0.0302915,0.0462446,0.0331007,0.0524585,0.113923,161600,0.25
0.592629,0.179596,0.686275,0.0417366,0.0540037,0.0395471,0.0552541,0.249528,172700,0.25
0.591633,0.177471,0.666667,0.0719263,0.0802297,0.0441156,0.0860056,0.334485,210500,0.25
0.591633,0.177471,0.666667,0.0454499,0.0451583,0.0250568,0.0437428,0.351174,239900,0.25
0.593625,0.178533,0.764706,0.0180579,0.0229671,0.0148547,0.0253248,0.220349,165200,0.25
0.593625,0.178533,0.666667,0.0454754,0.051676,0.0357073,0.0565696,0.315989,186800,0.25
0.593625,0.177471,0.607843,0.0474846,0.0682806,0.0424059,0.0708765,0.219625,178500,0.25
0.593625,0.177471,0.254902,0.0713414,0.134544,0.0764035,0.131886,0.149432,172400,0.25
0.594622,0.178533,0.372549,0.0298591,0.0532278,0.0241318,0.0521296,0.129315,177700,0.25
0.594622,0.177471,0.666667,0.0372857,0.0468653,0.0362118,0.0491695,0.225576,170600,0.25
0.594622,0.177471,0.627451,0.0503332,0.0749534,0.046582,0.0764677,0.178163,179100,0.25
0.590637,0.178533,0.647059,0.0763518,0.0912477,0.0542336,0.0932412,0.25419,198600,0.25
0.590637,0.177471,0.54902,0.0735287,0.0841092,0.0457692,0.0886367,0.321285,237400,0.25
0.590637,0.176408,0.647059,0.00404395,0.00729361,0.00176574,0.00526229,0.0344892,187500,0.25
0.590637,0.179596,0.647059,0.038888,0.0429857,0.0297374,0.0448939,0.356464,207300,0.25
0.595618,0.177471,0.686275,0.0353528,0.0504345,0.0330166,0.0496629,0.183197,176400,0.25
0.595618,0.177471,0.686275,0.0528511,0.0704531,0.0542616,0.0794277,0.26121,176600,0.25
0.595618,0.177471,0.647059,0.0577344,0.086437,0.0605678,0.0794277,0.22168,175700,0.25
0.595618,0.178533,0.196078,0.0540465,0.0900062,0.055663,0.0869923,0.165715,174100,0.25
0.594622,0.178533,0.607843,0.00915611,0.0153631,0.00966955,0.0166091,0.121929,150000,0.25
0.596614,0.179596,0.27451,0.0631517,0.114991,0.0558031,0.110015,0.160922,183200,0.25
0.596614,0.178533,0.705882,0.0384048,0.0538485,0.0432187,0.0575563,0.225266,160300,0.25
0.59761,0.178533,0.784314,0.0396256,0.0578833,0.0466661,0.0638053,0.174142,154300,0.25
0.596614,0.177471,0.784314,0.00852027,0.00993172,0.0054654,0.00805789,0.0960676,152900,0.25
0.594622,0.177471,0.803922,0.0181342,0.0223464,0.0203761,0.0258181,0.22759,169500,0.25
0.594622,0.176408,0.431373,0.105194,0.181564,0.109532,0.175465,0.17328,181700,0.25
0.593625,0.176408,0.313725,0.065924,0.159373,0.110625,0.159842,0.105854,177200,0.25
0.595618,0.177471,0.627451,0.0516812,0.0727809,0.055691,0.0693965,0.223831,159600,0.25
0.595618,0.176408,0.647059,0.0558777,0.0943513,0.0696488,0.0980102,0.17146,171800,0.25
0.594622,0.177471,0.72549,0.0346152,0.0611421,0.0503097,0.0664364,0.125398,171200,0.25
0.595618,0.176408,0.627451,0.0365227,0.0477964,0.0385381,0.0501562,0.164949,170400,0.25
0.596614,0.175345,0.196078,0.0742408,0.106145,0.0422938,0.109028,0.251348,176400,0.25
0.596614,0.174283,0.647059,0.037362,0.0654873,0.0278035,0.063312,0.169542,188700,0.25
0.596614,0.174283,0.686275,0.0567425,0.0937306,0.0541215,0.0983391,0.164032,194900,0.25
0.595618,0.174283,0.627451,0.0464673,0.0792986,0.0376132,0.0820589,0.183653,198900,0.25
0.595618,0.175345,0.352941,0.0734524,0.12725,0.0616609,0.11577,0.149632,185100,0.25
0.593625,0.175345,0.784314,0.0508164,0.0751086,0.0402478,0.0756455,0.175804,192000,0.25
0.593625,0.175345,0.431373,0.0476372,0.110025,0.0715267,0.107877,0.11013,162500,0.25
0.593625,0.176408,0.352941,0.0511216,0.113439,0.0975364,0.120046,0.11886,181300,0.25
0.595618,0.175345,0.784314,0.0743171,0.134389,0.0770201,0.137313,0.11035,171600,0.25
0.594622,0.175345,0.705882,0.036421,0.060987,0.0466381,0.066272,0.133626,176300,0.25
0.594622,0.176408,0.607843,0.0252047,0.044072,0.0291768,0.0406183,0.13315,187500,0.25
0.592629,0.176408,0.235294,0.123531,0.200497,0.0938367,0.197172,0.219831,211900,0.25
0.592629,0.175345,0.705882,0.0237042,0.0356921,0.0163682,0.0376583,0.215521,181300,0.25
0.592629,0.176408,0.568627,0.0607864,0.10149,0.0556069,0.0999836,0.161549,226400,0.25
0.592629,0.175345,0.666667,0.0553945,0.0927995,0.041481,0.0942279,0.175142,191300,0.25
0.591633,0.175345,0.745098,0.0296811,0.0373991,0.0170689,0.0404539,0.251238,200000,0.25
0.591633,0.176408,0.607843,0.0694847,0.101335,0.0618291,0.100148,0.208032,217200,0.25
0.590637,0.176408,0.45098,0.0800142,0.140751,0.0797948,0.137806,0.100343,221500,0.25
0.591633,0.175345,0.803922,0.0197619,0.0223464,0.0125284,0.0241737,0.239948,193800,0.25
0.590637,0.175345,0.647059,0.0666361,0.0886096,0.0558872,0.0940635,0.195728,222500,0.25
0.590637,0.176408,0.509804,0.0813622,0.150372,0.0952942,0.155731,0.119847,231700,0.25
0.589641,0.176408,0.529412,0.0860675,,0.0626979,0.121033,0.173942,290100,0.25
0.590637,0.175345,0.627451,0.0852281,0.122439,0.0648841,0.127282,0.121309,269700,0.25
0.590637,0.175345,0.627451,0.0834987,0.128647,0.0638471,0.129091,0.14597,230800,0.25
0.590637,0.174283,0.509804,0.0955796,0.136406,0.0565879,0.133366,0.183115,225600,0.25
0.590637,0.174283,0.588235,0.0733761,0.100093,0.0454889,0.104588,0.218935,335500,0.25
0.590637,0.174283,0.568627,0.0335978,0.0546245,0.0239076,0.0545963,0.197204,202200,0.25
0.589641,0.174283,0.627451,0.0690523,0.102576,0.0432467,0.0980102,0.235169,267500,0.25
0.589641,0.174283,0.588235,0.0614222,0.0789882,0.0308024,0.08321,0.233838,282200,0.25
0.590637,0.174283,0.764706,0.0257134,0.0231223,0.0125004,0.0271337,0.359609,382400,0.25
0.591633,0.175345,0.862745,0.0280787,0.034761,0.0165924,0.0373294,0.218107,190700,0.25
0.591633,0.174283,0.823529,0.046747,0.05509,0.0269907,0.0529518,0.290837,237900,0.25
0.591633,0.174283,0.568627,0.0510199,0.0794538,0.029401,0.0814011,0.173239,262200,0.25
0.591633,0.175345,0.705882,0.0506384,0.0657976,0.0262339,0.0656142,0.15877,224600,0.25
0.592629,0.175345,0.568627,0.0132001,0.0193979,0.00849239,0.0210492,0.249141,216700,0.25
0.592629,0.175345,0.666667,0.0414314,0.05509,0.0240758,0.0603519,0.213845,261800,0.25
0.592629,0.174283,0.607843,0.094664,0.139354,0.0535049,0.129913,0.211804,312700,0.25
0.592629,0.17322,0.509804,0.091205,0.141217,0.0529163,0.143069,0.200094,286000,0.25
0.593625,0.175345,0.470588,0.0964444,0.153321,0.0686959,0.143891,0.172294,204200,0.25
0.593625,0.174283,0.803922,0.0497228,0.060211,0.0275232,0.0679165,0.167777,240200,0.25
0.593625,0.17322,0.490196,0.0850247,0.126785,0.0447322,0.126953,0.196666,241500,0.25
0.593625,0.174283,0.843137,0.012081,0.0139665,0.00608201,0.0182536,0.199356,223800,0.25
0.593625,0.175345,0.686275,0.0229411,0.0294848,0.0174893,0.0312449,0.132191,192900,0.25
0.592629,0.172157,0.862745,0.0298591,0.0386406,0.013117,0.0373294,0.12644,364700,0.25
0.592629,0.172157,0.666667,0.0343863,0.0439168,0.0139578,0.0429206,0.227976,384700,0.25
0.592629,0.172157,0.647059,0.0670431,0.089851,0.0321478,0.0904457,0.261996,364700,0.25
0.591633,0.172157,0.607843,0.0777761,0.0782123,0.0324,0.0837033,0.40485,465800,0.25
0.591633,0.17322,0.666667,0.0515031,0.0662632,0.0245523,0.0659431,0.289106,330900,0.25
0.594622,0.175345,0.803922,0.0332163,0.0446927,0.0265422,0.0494984,0.154343,181500,0.25
0.594622,0.174283,0.764706,0.0528257,0.0879888,0.0390426,0.0863345,0.172839,190800,0.25
0.594622,0.174283,0.509804,0.122895,0.236809,0.107738,0.235323,0.113447,165300,0.25
0.594622,0.174283,0.45098,0.050384,0.100869,0.0630063,0.0942279,0.136502,200000,0.25
0.594622,0.17322,0.627451,0.0403378,0.070298,0.0206284,0.0642986,0.16006,238500,0.25
0.593625,0.17322,0.764706,0.0430846,0.0575729,0.023319,0.0631475,0.21768,222400,0.25
0.595618,0.174283,0.686275,0.0408464,0.0577281,0.0340256,0.0613386,0.170542,190200,0.25
0.595618,0.174283,0.803922,0.0289435,0.0463998,0.0179377,0.0412761,0.199714,178400,0.25
0.594622,0.174283,0.843137,0.0228648,0.0276226,0.013173,0.0292715,0.19397,186400,0.25
0.594622,0.175345,0.568627,0.0247978,0.0408132,0.0205443,0.0422628,0.10253,177400,0.25
0.595618,0.174283,0.666667,0.0749529,0.12306,0.0589422,0.122513,0.167094,177300,0.25
0.594622,0.174283,0.607843,0.0903149,0.164339,0.0876146,0.165927,0.142095,174200,0.25
0.596614,0.174283,0.588235,0.028155,0.0547796,0.0312789,0.0547607,0.124529,200000,0.25
0.596614,0.17322,0.588235,0.049265,0.0782123,0.0443118,0.0764677,0.13955,199500,0.25
0.595618,0.17322,0.803922,0.043517,0.064401,0.0377253,0.0700543,0.190322,191800,0.25
0.591633,0.174283,0.666667,0.0707818,0.102731,0.0456291,0.100806,0.234748,276100,0.25
0.591633,0.17322,0.509804,0.0832952,0.100403,0.0386502,0.10097,0.232762,366100,0.25
0.591633,0.174283,0.666667,0.0501806,0.0594351,0.0246363,0.0666009,0.267245,291700,0.25
0.589641,0.17322,0.607843,0.0813877,0.107852,0.0440035,0.101957,0.203101,292900,0.25
0.589641,0.17322,0.666667,0.0742662,0.0785227,0.0315872,0.0795922,0.34145,341800,0.25
0.589641,0.17322,0.705882,0.0503586,0.0512104,0.0221699,0.0557474,0.374312,336900,0.25
0.589641,0.172157,0.647059,0.0624905,0.0757294,0.0318395,0.0759743,0.243776,353600,0.25
0.589641,0.172157,0.784314,0.0520881,0.0740223,0.0237395,0.0804144,0.201439,343400,0.25
0.589641,0.172157,0.764706,0.0287909,0.0283985,0.0125844,0.0305871,0.280624,333900,0.25
0.590637,0.171095,0.509804,0.0710362,0.0932651,0.0299896,0.0878145,0.320665,365000,0.25
0.590637,0.17322,0.588235,0.0567933,0.0561763,0.0255332,0.0606808,0.388684,359700,0.25
0.590637,0.172157,0.529412,0.118572,0.161235,0.0549343,0.157869,0.23468,367900,0.25
0.591633,0.172157,0.254902,0.0146243,0.0231223,0.0103422,0.0212136,0.254314,275000,0.25
0.590637,0.172157,0.470588,0.0703749,0.0876785,0.0335772,0.089459,0.218218,386100,0.25
0.592629,0.17322,0.45098,0.112951,0.198945,0.067771,0.193883,0.121743,269200,0.25
0.592629,0.17322,0.45098,0.161376,,0.0824575,0.24519,0.196866,221500,0.25
0.593625,0.17322,0.529412,0.070909,0.115922,0.0377813,0.114455,0.18657,283600,0.25
0.593625,0.17322,0.490196,0.163462,0.249845,0.0785616,0.245025,0.185722,265200,0.25
0.593625,0.172157,0.882353,0.0401852,0.0431409,0.0168166,0.046374,0.318409,414300,0.25
0.593625,0.172157,0.705882,0.035251,0.0442272,0.0152471,0.0422628,0.321271,444700,0.25
0.594622,0.17322,0.568627,0.0512234,0.0963687,0.0380055,0.0914323,0.156612,192300,0.25
0.594622,0.172157,0.882353,0.0663055,0.0918684,0.0294851,0.0960368,0.194328,309400,0.25
0.594622,0.172157,0.588235,0.0558268,0.0775916,0.0263741,0.0777833,0.222845,319400,0.25
0.596614,0.17322,0.843137,0.0583193,0.0867474,0.0431626,0.0866634,0.130012,194100,0.25
0.595618,0.17322,0.27451,0.0845669,0.156735,0.0751142,0.140766,0.12955,185400,0.25
0.595618,0.17322,0.803922,0.0152093,0.0263811,0.0104824,0.0296004,0.131777,184400,0.25
0.595618,0.17322,0.176471,0.0363447,0.0732464,0.0402197,0.0703832,0.12246,221400,0.25
0.595618,0.17322,0.0980392,0.0216695,0.0541589,0.0151069,0.0526229,0.0220618,325000,0.25
0.595618,0.172157,0.0980392,0.165929,0.311297,0.0923512,0.294195,0.153322,250000,0.25
0.595618,0.172157,0.176471,0.0662292,0.115922,0.0383979,0.111659,0.21468,225000,0.25
0.595618,0.172157,0.470588,0.0622616,0.095748,0.0294571,0.0948857,0.216383,262500,0.25
0.595618,0.172157,0.764706,0.0501297,0.0591248,0.0216094,0.0577208,0.26981,282300,0.25
0.596614,0.172157,0.823529,0.072435,0.10987,0.0422377,0.110015,0.136798,274300,0.25
0.596614,0.172157,0.607843,0.0623887,0.0861266,0.0276353,0.0809077,0.246652,325000,0.25
0.595618,0.172157,0.313725,0.105499,0.177995,0.05059,0.171025,0.207252,232400,0.25
0.595618,0.172157,0.196078,0.0737321,0.135009,0.0464139,0.129584,0.180046,209400,0.25
0.596614,0.172157,0.862745,0.0445852,0.0518312,0.0229547,0.0560763,0.320161,322900,0.25
0.596614,0.172157,0.803922,0.0585482,0.0684358,0.0240758,0.0703832,0.26581,417900,0.25
0.59761,0.171095,0.666667,0.0570477,0.0608318,0.0218616,0.0659431,0.252031,500001,0.25
0.589641,0.176408,0.372549,0.103973,0.197083,0.0790661,0.172998,0.156763,140500,0.25
0.589641,0.177471,0.490196,0.0728674,0.103973,0.0547101,0.105081,0.250003,226500,0.25
0.588645,0.176408,0.529412,0.0440002,0.0673495,0.0334931,0.0684098,0.167032,241300,0.25
0.588645,0.177471,0.372549,0.146345,0.22905,0.112896,0.224963,0.189301,221200,0.25
0.587649,0.177471,0.568627,0.059235,0.113594,0.0607921,0.116099,0.116474,195600,0.25
0.587649,0.176408,0.352941,0.0931889,0.178305,0.0743855,0.179082,0.170267,202100,0.25
0.586653,0.176408,0.235294,0.074368,0.126474,0.0522436,0.131722,0.208659,202700,0.25
0.586653,0.177471,0.117647,0.0528765,0.1018,0.0407242,0.0878145,0.206901,186900,0.25
0.585657,0.177471,0.647059,0.0638384,0.0934202,0.0505059,0.0958724,0.170591,220000,0.25
0.585657,0.176408,0.372549,0.100132,0.177219,0.0692845,0.164611,0.165694,229100,0.25
0.584661,0.177471,0.470588,0.0731726,0.112042,0.0581294,0.106561,0.199066,197400,0.25
0.584661,0.176408,0.490196,0.0515031,0.0865922,0.0432187,0.0841967,0.165343,189900,0.25
0.584661,0.178533,0.411765,0.0871865,0.188237,0.10132,0.179411,0.117067,93800,0.25
0.583665,0.177471,0.470588,0.0287146,0.069522,0.0208246,0.0689031,0.059075,225000,0.25
0.583665,0.175345,0.431373,0.0530291,0.0884544,0.050618,0.0907745,0.183915,202000,0.25
0.583665,0.176408,0.666667,0.028155,0.0318125,0.0143502,0.0330538,0.324954,215800,0.25
0.582669,0.176408,0.647059,0.0410753,0.0532278,0.0262059,0.0499918,0.235521,217700,0.25
0.584661,0.176408,0.215686,0.0973854,0.167908,0.0632024,0.158855,0.133626,255400,0.25
0.584661,0.176408,0.431373,0.072435,0.133923,0.0629502,0.127611,0.151432,191700,0.25
0.584661,0.175345,0.372549,0.144895,0.247207,0.106673,0.226936,0.163081,221100,0.25
0.584661,0.175345,0.686275,0.0522916,0.0654873,0.0316433,0.0693965,0.233335,210400,0.25
0.585657,0.176408,0.470588,0.11669,0.22905,0.0762353,0.196349,0.152543,281700,0.25
0.585657,0.175345,0.627451,0.0986062,0.146182,0.0591384,0.138464,0.233935,292900,0.25
0.587649,0.176408,0.509804,0.0399308,0.0696772,0.0290367,0.0746588,0.141812,190500,0.25
0.587649,0.176408,0.333333,0.0693575,0.123991,0.058746,0.121855,0.143743,230800,0.25
0.586653,0.176408,0.411765,0.123429,0.209342,0.0705177,0.206709,0.178577,205600,0.25
0.587649,0.175345,0.705882,0.0272394,0.0392613,0.0206284,0.0414406,0.13564,192200,0.25
0.586653,0.175345,0.372549,0.152348,0.282278,0.135178,0.268212,0.153363,233500,0.25
0.586653,0.175345,0.666667,0.0378707,0.0456238,0.0217495,0.0506496,0.387188,256300,0.25
